"label","text"
"0","Het spijt me het te moeten zeggen, maar dit boek is op de valreep nog even met stip op één binnen gekomen van meest irritante boek van het jaar. Op het moment dat ik het dicht sla, heb ik echt een hekel gekregen aan Elizabeth Turner. Wat een vervelend en irritant mens! En wat schrijft ze zeurderig! Dit boek sprak me aan doordat de gebeurtenissen rondom 11 september aan bod kwamen. Dacht ik. Want op de eerste bladzijde leer je al dat haar man Simon sowieso dood is. Ik hoopte nog op een zoektocht of andere feiten rondom de ramp, maar nee hoor. Dit complete boek gaat over Elizabeth zelf. Het is jammer dat ik niet geteld heb hoe vaak het woordje 'ik' erin staat. Alles wat er gebeurd, betrekt ze op zichzelf. En dan is ze heel erg trots hoe ze het allemaal doet. Bah bah bah. Begrijp me niet verkeerd, ik vind het uiteraard afschuwelijk dat ze haar man moest verliezen en zeker de manier waarop dit gebeurde. Maar dit boek verdient eigenlijk -3 duimpjes. Sorry."
"1","Zink is een cartoonist, geliefd of verguisd, die het in de ogen van de redactie te bont heeft gemaakt, hij wordt op het matje geroepen en besluit daarop het voor gezien te houden. Net werkloos zet hij koers naar geen bestemming, totdat hij een liftster ziet die hij meeneemt, zij moet naar Belgie ze heeft daar als celliste een uitvoering zoals ze zelf zegt, ze zeult de cello ook de hele tijd met zich mee. Naarmate de reis vordert in hun gebrekkige Volvo komt het verleden van beider mensen steeds dichterbij, zowel Zink als de liftster (beiden linkshandig) hebben iets op hun kerfstok wat nu boven water schijnt te komen.  Een lekker vlot geschreven boekje dat je toch wel aan de bladzijden gekluisterd houdt omdat je wilt weten hoe het afloopt."
"0","Ik had meer van het boek verwacht. Het einde heeft nog een aantal losse stukken en ook komen niet alle personen goed uit de verf in de boek."
"1","De komst van een baby in huis is zowel banaal en gewoon (het komt in de beste huishoudens voor) als wonderlijk en mysterieus tegelijk. Isol illustreert in haar kenmerkende minimalistische stijl hoe een baby de wereld op zijn kop zet. In een humoristische, pseudo-antropologische beschrijving van het nieuwe wezentje doet ze de lezer opnieuw met verwondering en bewondering naar dat kleine usurpatortje kijken.    In 2013 kreeg de Argentijnse schrijfster/illustrator Marisol Misenta de prestigieuze Astrid Lindgren Memorial Award. We leerden haar kennen als de auteur van heel eenvoudige, maar intelligente en grappige boekjes, waarin heel gewone dingen soms erg ongewoon zijn. Ook De Kleine – een ‘waargebeurd verhaal’ (allicht!) – maakt gebruik van dat procedé: geen vergezocht fantasieverhaal of verrassende plotwendingen, geen spectaculaire en indrukwekkende tekeningen, maar daarentegen herkenbare, dagelijkse situaties, echter met een twist.    Alles is rustig, de kat slaapt, de dagen volgen elkaar netjes op, totdat… De Kleine verschijnt. Opeens komt-ie uit de lucht vallen, letterlijk. Zijn ouders vangen hem nog net op en dan is het uit met de rust. Isol verbeeldt dat – simpel, maar goed gevonden – door de lijntekeningen in een andere kleur te verdubbelen, waardoor ze een bibberig, gehaast en druk effect krijgen. Daarna volgt een geïllustreerde handleiding bij de baby, geleverd door een oplettende, maar weinig met baby’s vertrouwde observator. Veelal grappig: ‘De Kleine maakte een hele lange reis en moet nodig slapen’, ‘Hij heeft twee kleine bovenraampjes om te kunnen zien wat er buiten allemaal gebeurt’ of ‘Gelukkig heeft hij een loeiende sirene om te laten merken dat hij iets nodig heeft’. Maar ook poëtisch: ‘De Kleine floept midden in de nacht aan. Een keer, twee keer, drie keer… De Kleine laat zijn alarm voor de zekerheid altijd aanstaan. Want de nacht is een boef, die de kleuren steelt.’ En ontroerend: ‘De Kleine is ook een spiegel. Het heeft geen enkele zin om tegen hem te doen alsof.’ Maar altijd raak en vanuit de logica en het perspectief van de kleine invallers: zo hebben de Kleinen hun eigen, ingewikkelde taal, die mensen niet begrijpen, waarop de Kleinen dan maar beslissen de taal van het huis te gaan spreken. Of hoe ze uiteindelijk merken dat mensen ooit ook Kleinen waren en daarom besluiten maar te blijven.    De lezer, die al wel perfect weet wat baby’s doen en betekenen in een gezin, denkt gewoon een grappig boekje te lezen, maar stiekem doet Isol dankzij haar talige en grafische humor hem nog eens ongemerkt stilstaan bij dit wonder van de schepping. Eenvoudig, maar knap gemaakt boekje, dat net lang genoeg is om leuk en spits te blijven."
"0","(Recensie komt oorspronkelijk hier vandaan: https://nlboekenrecensies.wordpress.com/shatter-me-tahereh-mafi/)   Shatter me – Tahereh Mafi  I have a curse.  I have a gift.  I’m a monster.  I’m more than human.  My touch is lethal.  My touch is power.  I am their weapon.  I will fight back.  No one knows why Juliette’s touch is fatal, but The Reestablishment has plans for her. Plans to use her as a weapon. But Juliette has plans of her own. After a lifetime without freedom, she’s finally discovering a strength to fight back for the very first time-and to find a futur with the one boy she thought she’d lost forever.    In dit boek is er sprake van een wereld die al vergaan is. En Juliette die mensen kan doden met één aanraking. Ze is opgesloten, haar ouders hebben haar verstoten, omdat ze bang zijn voor hun eigen dochter, hun eigen dochter die ze nooit hebben kunnen aanraken.  Juliette zit al bijna een jaar geïsoleerd in een cel. Als er haar plotseling wordt verteld dat ze een “celgenootje” krijgt, slaat Juliette’s hart om. Iemand zou in haar cel komen, iemand die ze met de aanraking van haar vingertopje kan doden.  Haar nieuwe celgenootje komt Juliette wel heer bekend voor, het is Adam, ze hebben samen op school gezeten.. Voordat Juliette de grootste fout van haar leven maakte, een fout waar ze zichzelf voor schaamt, waarvan ze boos wordt op zichzelf.  Adam lijkt Juliette niet te herinneren (toch blijdschap van Juliette zelf).  Als het later blijkt dat alles opgezet is en Juliette uit de gevangenis komt, weet ze niet of ze juist blij moet zijn of niet. The Reestablishment wil Juliette namelijk als een wapen gaan gebruiken, als een wapen.  Als later ook nog blijkt dat Adam haar wel kan aanraken, en haar zelfs herkent, weet Juliette niet wat haar overkomt, ze weet niet hoe ze op dingen moet reageren.  Hoe het verhaal van Juliette verder gaat, ga ik niet vertellen, anders spoil ik te veel.  Iets waar ik me in dit boek erg aan ergerde wat Juliette zelf, ze kon niks, wat heel veel Twilight momenten opleverden. Ook het constant zitten aan Adam werd vervelend. Het hitsige gedrag van beide personages waren echt niet normaal, en het was ook ontzettend ergerlijk.  Gelukkig veranderd het karakter van Juliette wel in het boek, echter is dat pas aan het einde van het boek, maar er is nog steeds sprake van hitsige gedrag. Waar ik persoonlijk geen fan van ben. Romantische scenes zijn dan oke, maar dat hitsige gedoe (constant) in het boek Touch me Touch me Touch me werd erg irritant naarmate het boek vorderde.  Het einde van het boek was oke, de karakter verandering van Juliette was zeker nodig, want ze werd erg irritant.  Als je geen fan bent van nogal hitsige/erotische scenes, dan is dit boek zeker een dikke afrader, ik ben wel van plan om de serie te lezen, omdat ik gehoord heb dat Juliette haar karakter wel verbeterd in de boeken.  Één ding weet ik wel zeker, dit boek is heel erg overhyped en ik vind dit boek niet geweldig.  Ik geef het boek daarom 2/5 sterren."
"1","Een jong stel van een jaar of dertig leven in een rustige omgeving en zijn tevreden, maar ook niet meer. Maar dan komt een kat in hun leven en langzam aan wordt hun relatie steeds beter. Eerst beginnen ze meer over de kat te praten en dan organiseren ze hun leven ook veel meer. De simpele liefde en aanhankelijkheid van de kat heeft een enorme invloed op hun realatie. Alleen maar door simpele dingen als spelen, komen eten en je aankijken. Als kattenliefhebber krijgt deze roman dus vijf sterren;"
"0","Uiterste dagen is een persoonlijk verhaal, waarin een familiegeschiedenis voor het voetlicht wordt gebracht. Een in Nederland onbekend deel van de Tweede Wereldoorlog, namelijk de strijd die in Finland geleverd werd. Daarmee voegt dit boek ook wat toe aan de vele boeken die over deze oorlog verschenen zijn. In het boek komt het persoonlijk verhaal pas laat en niet heel uitgebreid aan de orde. Het zijn voor een deel ook verhandelingen over hoe je als persoon en historicus een roman schrijft over een historische gebeurtenis. Ondanks de persoonlijke betrokkenheid van de auteur kwam het verhaal over zijn overgrootvader toch niet echt tot leven. De grote hoeveelheid namen en plaatsen en de lange beschrijvingen, deden soms eerder aan een historische uiteenzetting dan aan een roman denken. De personen kwamen daardoor toch niet echt tot leven. Literair biedt het boek minder dan verwacht. Wie geïnteresseerd is in Finse geschiedenis, zal dit boek wel waarderen."
"1","Ik heb dit boek in 1 ruk uitgelezen. Wat een heerlijke schrijfstijl heeft Kim, ze weet de personages in dit boek zo neer te zetten dat ze realistich overkomen.  In het boek volg je Lumea in haar zoektocht naar het mysterieuze Hydrhaga, nadat ze er een brief heeft ontvangen om daar heen te gaan. De reis naar Hydrhaga wordt haar niet makkelijk gemaakt totdat ze Elion tegen het lijf loopt.  Ik heb genoten van het verhaal en ben toch wel benieuwd hoe het verder gaat. Het is een stand alone boek, maar toch blijf ik met vragen zitten dus ik hoop stiekem op toch nog een vervolg"
"0","Vormfout is de voorloper van de door mij eerder gerecenseerde Grensgeval. Vormfout begint met een ontvoering van een drietal kinderen uit een kinderdagverblijf. Het Utrechtse recherche bijstandsteam zit met de handen in het haar. Hoofdagent Francien van Anshem, met ziekteverlof, gaat op een middag mountenbiken met haar vriendin Tjitske. Ze zijn er getuige van dat een van de ontvoerders zich ontdoet van een van de ontvoerde kinderen, die blijkt namelijk ernstig ziek en kan niet zonder medicamenten. Francien achtervolgt op haar fiets de auto (ietwat onwaarschijnlijk maar alla), en doordat hij op de huid gezeten wordt komt de man om bij een ongeluk. Francien wordt door Carolien Herfst en haar rechterhand 'Peuk' opgenomen in het recherche bijstandsteam wat op zoek gaat naar de ontvoerders, Het blijkt om een bende te gaan die kinderen 'verkoopt' in het buitenland. Soms aardige wendingen. Al met al redelijk, makkelijk weg te lezen en verdient te lezen te worden voor Grensgeval in verband met doorloop persoonlijk verhaal."
"1","Dit boek is het vervolg op haar debuutroman ""Controle"". Het verhaal speelt zich merendeel af in de gevangenis, je voelt de sfeer van het gevangeniswezen dit is zeer goed neergezet. De hoofdrol is voor Emma die 4 jaar moet zitten voor een misdaad die ze in ""Controle"" pleegde. Emma haar gemoedstoestand is goed weergegeven je voelt haar ellende, depressiviteit en ook haar hoop op een nieuwe toekomst."
"0","Het lukt niet erg, dit jaar, met de witte Nederlandse mannelijke schrijvers. Het boek van de een irriteert me nog meer dan dat van de ander. Als de CPNB, die bedoeld is voor het stimuleren van het lezen en de verkoop van Nederlandstalige boeken, en die voor dat doel jaarlijks een boekje, speciaal voor de boekenweek geschreven, cadeau geeft aan de lezers, dan verwacht je op zijn minst een boek, dat door velen gewaardeerd en begrepen kan worden. Helaas: geen van beide was het geval bij dit werkje van Siebelink. Ik begreep het niet of nauwelijks en waardering kon ik er al helemaal niet voor opbrengen. Wat een corvee om die paar bladzijden die het telde uit te lezen. Wat een zeurende oude man. Had hij de dingen wel goed gedaan in zijn leven? Beetje laat om daarover op je sterfbed na te denken. En ach, die beeldspraak met die jas... Niet aan mij besteed. Helaas."
"1","Wanneer Hans Devriendt op een bruiloftsfeest iemand uit het verleden ziet, komen er allerlei herinneringen boven die hem aanzetten om alsnog wraak te nemen. Hij maakt een facebookpagina aan waarop hij zijn plannen uit de doeken doet. Al snel heeft hij heel veel volgers die zijn doen en laten gespannen volgen, want is het een morbide grap of voert de schrijver op deze pagina daadwerkelijk zijn plannen uit??? Al snel blijkt het laatste en wordt er een klopjacht op hem geopend.  Een geweldig geschreven boek. Ik houd over het algemeen van boeken waarbij het motief en de afloop pas op het allerlaatst bekend zijn. Bij dit boek is eigenlijk al snel min of meer de afloop duidelijk en ook het motief was al ruim van tevoren duidelijk. Toch heb ik het boek met plezier uitgelezen en krijgt het van mij 4 sterren."
"0","In Israël staat een jonge gast met twaalf volgelingen op. Hij kan het goed uitleggen, heeft inderdaad een schare van twaalf volgelingen, doet wonderen, dan denkt een mens al snel aan de vleesgeworden opstanding of terugkeer van Jezus. Als zijn ouders Mariam en Yozef heten, hij geboren is in Betlehem en opgegroeid in Nazareth, dan kan je er moeilijk naast kijken. De hele wereld kijkt toe, eerst sceptisch, maar nadien in verwondering. Iedereen wil kennismaken met deze man. Bijbelwetenschapper Jonathan Weber is zo'n scepticus. Hij onderzoekt het verleden van de man en zijn volgelingen, de wonderen, maar kan niet direct iets vinden dat op bedrog duidt. Schoorvoetend moet hij toegeven dat de man echt is. Zijn huwelijk is er dan al bijna aan want zijn vrouw kan zijn ongeloof niet begrijpen.  Erg veel religieuze en godsdienstige uitspraken en gesprekken in dit boek. Te veel, het duurde veel te lang voordat het een beetje spannend werd. Niet mijn ding."
"1","Een fantastisch sterk debuut van Linda Jansma waar ik enorm van genoten heb. Het verhaal is vanaf de eerste pagina ontzettend spannend en zakt werkelijk nergens in. De karakters zijn erg goed neergezet en ook het switchen van perspectief is knap gedaan. Een ware pageturner en ik kan niet wachten op haar volgende boek! Ik ben één en al lof voor Caleidoscoop en kan ik iedereen het boek aanraden!"
"0","Gelezen november 2007. Op 2/3 van het boek heb ik het opgegeven. De vrouwen gingen niet voor me leven; ik had vrijwel geen affiniteit met ze. En de dingen die werden verteld, vertelden mij niets nieuws... Vlak, geen diepgang; geen uitwerking van personages. Ik denk dat Bea Mol er wellicht beter aan had gedaan een aantal vrouwen diepgaander te interviewen en over hun geschiedenis een boek te schrijven. Deze opsomming - en meer is het feitelijk niet - voegt niets toe aan mijn begrip voor en de verhouding met moslima's."
"1","In het voorjaar van 1956 zat Ian Fleming in een meervoudige dip. Lichamelijk was hij verre van fit - hij deed niets met het verzoek van zijn dokter om minder te roken en te drinken. En hij was niet tevreden over de uiteenlopende reacties op het vierde Bond-boek Diamonds are forever. Sterker nog, hij was erg teleurgesteld over het uitblijven van een wereldwijd succes van James Bond. Bovendien was hij enorm aan het worstelen met het manuscript van From Russia with love. Dat had hij aan zichzelf te wijten, want hij wilde een andere verhaalopzet uitproberen. Bovendien besloot hij, mede op aanraden van de Amerikaanse detectiveschrijver Raymond Chandler, zijn boeken op een literair hoger niveau te brengen. Dat alles leidde ertoe dat Fleming in de zomer van dat jaar James Bond zo beu was, dat hij besloot om hem te laten sterven. Schrijvers lijken op hun best in periodes van neerslachtigheid. Dat gold blijkbaar ook voor Fleming, want From Russia with love is een van zijn allerbeste boeken geworden. Het maakte hem bekend bij het grote publiek, vooral toen John F. Kennedy in 1961 verklapte dat dit zijn favoriete thriller was. In deze vijfde titel duikt Bond pas na een derde van het boek op. De lezer heeft dan al kennis gemaakt met een brute krachtpatser die van SMERSH - een zeer beangstigende Russische moordorganisatie - de opdracht krijgt om Bond van kant te maken. Bond moet hiertoe eerst in een val worden gelokt, bestaande uit een knappe Russin en een door de Britten gewild decodeerapparaat. De Britse geheime dienst vermoedt een valstrik, maar kan de kans op het in handen krijgen van het apparaat niet laten glippen en stuurt zijn beste agent op pad. James Bond begint aan een spannende en indrukwekkende reis over de wereld die uiteindelijk zijn dood lijkt te worden. Fleming bewijst dat de beste boeken goed geschreven moeten zijn, maar vooral een sterk verhaal te vertellen moeten hebben. Het plan van SMERSH, de locaties en de personages zijn geloofwaardig, levendig en krachtig beschreven. James Bond is menselijker dan hij tot dan toe was, Rosa Klebb van SMERSH is ongetwijfeld de beste lesbische slechterik ooit bedacht en de knappe Russin is het prototype van de welgevallige femme fatale die uiteindelijk valt voor de charmes van Bond. Ian Fleming stopte veel eigen ervaringen in zijn boeken. Dit maakt de soms wel erg fantasievolle gebeurtenissen toch voldoende geloofwaardig. Bovendien vertellen de personages veel over hoe Fleming in het leven stond. Zo is Bonds helper in Istanbul, Darko Kerim Bey, de warme, vriendelijke, licht vrouwonvriendelijke avonturier die er een uitstekend bij Fleming passende filosofie op na houdt: Maar ik leef te gulzig. Ik neem altijd van alles te veel. Op een dag zal mijn hart het ineens opgeven [ ] Misschien zullen ze op mijn grafsteen zetten: Deze man stierf aan te veel leven. Over sterven gesproken, op aandringen van zijn vrienden liet Fleming Bond aan het slot niet sterven, maar slechts bewusteloos ter aarde stortten. Hij schreef een verontruste fan een brief terug met de boodschap dat als Bond zou moeten sterven, dat een stuk sensationeler zou gebeuren. From Russia with love werd de tweede Bond-film - met Sean Connery in de hoofdrol - en dankt zijn succes aan de trouw aan het boek. Dat maakt deze titel tot een dubbele mijlpaal in de geschiedenis van 007."
"0","Ik val gelijk met de deur in huis, maar ik vond dit boek erg overgewaardeerd... De eerste honderd bladzijden kabbelden maar door over de jeugd van Pi en met name zijn ontdekkingen binnen de diverse geloven. Het kostte mij enorm veel moeite om door te lezen, maar omdat ik wist dat er nog een poging tot overleven op zee in een sloep met een tijger zou plaatsvinden ben ik doorgegaan in dit boek.  Vervolgens begint zijn overlevingsverhaal op zee, waarbij ik enkele passages wel grappig vond. Helaas werd dit deel van het boek ook te langdradig voor mij.  Om toch positief te eindigen in deze recensie blijft natuurlijk het einde van dit verhaal het sterke punt van dit boek. Hier wordt de lezer door Yann Martel de vraag voorgelegd of de wonderlijke overlevingstocht op zee met allerlei gevaarlijke dieren daadwerkelijk heeft plaatsgevonden of dat het hier ging om een tocht waarbij de dieren eigenlijk mensen waren die diverse gruweldaden uitvoerden om te overleven?"
"1","Ik had al heel veel goede dingen gehoord over de boeken van Backman, dus ik had hoge verwachtingen voor A Man Called Ove. En ja hoor, die werden wel degelijk ingelost. Ik vond dit boek geweldig. Het verwarmde mijn hart, brak mijn hart en deed me luidop lachen (de scène met de cliniclown, geweldig). En ja, ik zou kunnen zeggen dat 59-jarigen eigenlijk totaal nog geen bejaarden zijn, dat katten zich nooit zo hondachtig zouden gedragen, en dat mensen na twee uur rijles niet meteen alles onder de knie hebben. Maar dat soort kleine dingen stoorden me totaal niet, het hoorde er gewoon bij. Het verhaal absorbeerde me even helemaal in een bubbel vol warmte, en toen ik na de laatste pagina terug met m'n voeten op de grond kwam, had ik erg veel spijt dat het voorbij was. Ik plan zeker nog de andere romans van Backman te lezen!"
"0","Holly is hét modetijdschrift van Duitsland. Wie wil weten wat de nieuwste trends op gebied van kleding en lifestyle zijn, koopt dit blad. Het meesterbrein achter deze glossy is hoofdredactrice Annika Stassen. Bij de uitgeverij van het blad blijkt echter een lichte twijfel te bestaan over de werkvorm op kantoor. ‘Changemanager’ Simone Pfeffer wordt ingehuurd om met elke werknemer een gesprek aan te gaan om erachter te komen hoe ze kunnen hervormen. Maar wanneer Simone met haar eerste werkdag wil beginnen, blijkt Annika spoorloos verdwenen. Niemand weet waar ze is of waarom ze weg is. Er wordt gespeculeerd over eventuele schandalen en misdrijven, maar niemand weet het echt…    Hoe langer Annika wegblijft, hoe meer iedereen zich realiseert dat ze, hoewel misschien maar tijdelijk, toch echt verder zullen moeten zonder haar. Tussen de chaos van de reorganisatie door maken we kennis met de uiteenlopende levens van de werknemers van het vrouwenblad. Van kleine, persoonlijke problemen tot intense intriges en heftige affaires – geen detail blijft bespaard. Dit heeft als gevolg dat je al snel het idee hebt dat je iedereen goed kent en begrijpt.    Dit eerste deel in de Holly-serie is eigenlijk een bundel van de eerste drie delen zoals ze in de originele taal uitgebracht werden. Er zijn zes delen, die maandelijks uitkwamen. Hiermee imiteert schrijfster Anna Friedrich natuurlijk de vorm van de modeglossy. De dikte van de boeken (net iets meer dan honderd pagina’s per stuk) en het design van de omslag, dragen hier ook aan bij.    Wanneer het daadwerkelijke verhaal bekeken wordt in het licht van de vorm van een tijdschrift, past ook dit er precies bij: de persoonlijke problemen van de personages zijn typisch voor rubrieken in zulke bladen. Daardoor voelt het inderdaad alsof je een tijdschrift leest.    Maar behalve de vorm en stijl, is er weinig interessant aan deze roman. Dat terwijl er zo veel meer spanning uit het verhaal gehaald kan worden: een hoofdredactrice die een belangrijk leven in de spotlights leidt verdwijnt opeens. Wat zou hier gebeurd zijn? Maar doordat er zo uitgeweid wordt over de personages, is er weinig ruimte over voor plotontwikkeling.    Deze roman is aan te raden voor lezers die actief zijn in de modewereld en op die manier herkenning vinden in de gebeurtenissen en intriges. Hoewel het zich voordoet als een goede mix tussen chicklit en thriller – een soort van volwassen versie van Pretty Little Liars – kan dit boek beter gelezen worden met de verwachting dat het een wat meer uitgediepte versie van een tijdschrift is: leuk voor tussendoor, maar het mist diepgang en uitdaging."
"1","""Waar ben ik? Ik knipper nog een paar keer met mijn ogen, het zicht verandert echter niet. Alles is pikzwart. Met mijn pijnlijke, koude handen tast ik over de grond. Het voelt zacht aan. Ik wil me bewegen. Met pijn en moeite strek ik voorzichtig mijn armen. Ik voel aan mijn gezicht. Alles zit er nog aan. Pas als ik mijn benen wil bewegen, merk ik dat ik vastzit. Shit. Waar ben ik in hemelsnaam? ""  Anna is een echte geluksvogel. Ze is populair bij haar vrienden, heeft een goede relatie met haar ouders en ook op school gaat het haar voor de wind. Aan het begin van de zomervakantie geeft Anna een groot feest voor haar zestiende verjaardag. Wat begint als een vrolijke avond, eindigt voor Anna in een nachtmerrie. Als ze zich even in het donker afzondert, komt er plots een man met een bivakmuts haar kamer binnen. Hij verkracht haar en laat haar in shock achter. Anna zegt niets tegen haar vrienden en gaat de volgende dag helemaal alleen op onderzoek uit. Alle mensen in haar omgeving lijken verdacht. Algauw komt Anna de dader op het spoor. Maar heeft ze het wel bij het rechte eind? Of zal er voorgoed een einde komen aan haar geluk?  Jennefer Mellink schrijft boekrecensies, columns, Engelstalige songteksten, korte (spannende) verhalen en hedendaagse artikelen. ‘Gebroken’ is haar eerste boek en verschijnt in juni 2014.  De proloog zet meteen de toon : er zit iemand opgesloten in een donkere ruimte. Wie dit is en waarom zij wordt vastgehouden wordt niet duidelijk en is iets wat ook pas aan het einde van het boek duidelijk wordt. In hoofdstuk 1 maken we kennis met Anna. Het is tien minuten voor het einde van de les en het begin van de zomervakantie. Ze is aan het dagdromen. Haar ouders vertrekken diezelfde avond/nacht voor drie weken naar Frankrijk en zij zal alleen met haar broer (die er overigens vrijwel nooit is) thuis blijven. Geheel tegen de regels van haar ouders in geeft ze een groot feest voor haar zestiende verjaardag bij haar thuis voor al haar vrienden. Het feest is een groot succes en er komen een heleboel mensen op af, ook mensen die ze niet heeft uitgenodigd.. Als Anna, na iets teveel wijntjes, heel even alleen wil zijn op haar kamer, wordt ze aangevallen en verkracht. Uit angst dat haar ouders erachter zullen komen dat zij een feest heeft gegeven, besluit zij haar mond te houden. Ze neemt zelfs haar beste vriendin Sylvie niet in vertrouwen. De enige aan wie Anna vertelt wat er gebeurd is, is haar mentor. Anna is vastberaden de dader te vinden en ze richt zich op iedereen in haar directe omgeving. Al snel komt ze tot de conclusie dat diegene die haar verkracht heeft, maar één iemand kan zijn. Ze is overtuigd van haar gelijk en gaat verder op onderzoek uit om het ultieme bewijs te vinden van zijn schuld. De dader heeft namelijk iets persoonlijks van haar meegenomen na de aanval en als ze dat kan terugvinden, heeft ze het bewijs dat ze nodig heeft om hem bij de politie aan te geven. En dan gaat het mis….Anna wordt betrapt en als ze op de vlucht gaat, wordt ze door iemand overmeesterd en opgesloten. Na een hele tijd weet ze te ontsnappen en zint ze op wraak..  Het verhaal wordt door twee mensen verteld. Aan de ene kant heb je Anna. Anna wordt goed neergezet, je leert haar kennen als een mooie, populaire en gelukkige jonge meid (en een wandelende horoscoop). Alles gaat haar voor de wind: ouders die alles voor haar over hebben, een vriendin (Sylvie) waar ze alles mee doet en kan delen, goede cijfers op school. Anna is gelukkig en tot aan haar zestiende verjaardag kon niets daar verandering in brengen. Tot de avond van haar ‘sweet sixteen’. De verkrachting zet haar leven (hoe kan het ook anders) compleet op z’n kop. Wie heeft dit gedaan en waarom? Is het een van haar vrienden geweest? Of toch die ene die onuitgenodigd op het feest was? Anna gaat heel ver om erachter te komen wie de dader is….te ver, met alle gevolgen van dien.  ""Ik ben de schrijver, de regisseur en de hoofdrolspeler. De verhaallijn ligt volledig in mijn handen. Zelfs de duur van de film bepaal ik. Het einde is onbekend, maar hangt volledig af van mijn eigen planning en acteerkwaliteiten.""   De dader komt ook aan het woord. In dagboek-vorm vertelt hij over zijn obsessie met Anna. Zijn grote fantasie, zijn droom die uitkomt op het moment dat hij Anna te pakken krijgt en gevangen houdt. Het hoe is al snel duidelijk, het waarom blijft tot de laatste bladzijde bewaard!  Het verhaal wordt op een vlotte en prettige manier verteld. De personages en hun karakters komen goed tot leven en er zijn wat mij betreft geen personages overbodig of niet voldoende uitgewerkt. Het enige waar ik me soms aan stoorde, is de manier waarop alles ‘ondertiteld’ werd. Sommige stukjes zijn iets te lang en te gedetailleerd beschreven, terwijl het in mijn ogen op dat moment niet iets toevoegt aan het verhaal. Jennefer Mellink weet vanaf het begin de spanning goed op te bouwen en de lezer tot het laatste moment op het verkeerde been te zetten. Het plot is goed uitgewerkt en verrassend. Een debuut om trots op te zijn en een aanrader!"
"0","Eurodance is het blijmoedige antwoord op de housemuziek uit Chicago. Deze commerciële Europese tegenhanger werd beïnvloed door stijlen zoals: new beat, italodisco en hiphop. Het draagt een positieve boodschap uit, is makkelijk te volgen en bestaat uit eenvoudige teksten. Colin & Kevin Kraan schreven er een boek over met de enigszins misleidende titel: No Limit 90’s, met klein geschreven subtitel: De ultieme Eurodance hits. Daaruit kun je concluderen dat het boek over Eurodance hits uit de jaren 90 gaat. Nu is dit niet helemaal het geval, O-Zone, de Moldavische boyband die met hun ‘Dragostea Din Teï’, in Nederland in 2004 een mega zomerhit scoorde, staat hier ook tussen.    De broers Kraan namen soms telefonische, maar veelal live interviews af en stelden dit boek samen met hierin 35 Eurodance artiesten. De teksten uit deze interviews worden deels in spreektaal overgenomen (Nederlands en Engels door elkaar). Te beginnen bij 2 Unlimited en eindigend bij The Vengaboys. Daar tussenin veel variatie van Hakkûhbar, Gabber Piet en Haddaway tot Snap!, Sash! en Aqua. Overigens in schijnbaar willekeurige volgorde. Nagenoeg claimen alle artiesten de Eurodance uit te hebben gevonden. Terugkerend zijn de enorme grote ego’s en macht van de producers en de platenbonzen. Om over de dito ego’s van de meeste artiesten te zwijgen. Hier en daar wordt er flink met modder naar elkaar gegooid. De bekvechtende Ray en Anita (2 Unlimited) zijn daar een bekend voorbeeld van.    Nederland heeft 2 Unlimited, Duitsland heeft Snap!. ‘Rhythm Is A Dancer’ (1992) is de norm voor alles wat volgt. Vlak ook de broers Boer van 2 Brothers on the 4th Floor niet uit; begonnen in een driekamerflatje in Utrecht. Je raadt het al: op de vierde verdieping. Met mixjes op cassettebandjes en een knipoog naar Four-to-the-Floor beatpatroon in de housemuziek. Zij scoorden de een na de andere wereldhit. En Captain Jack doet nu meer optredens dan toen ze miljoenen platen verkochten en is nog elk weekend volgeboekt. Leuke anekdotes zijn het zeker. Desondanks zal de echte Eurodance liefhebber niet veel nieuws lezen.    ‘Een zeer onthullend en grappig boek’, schreeuwt de cover. Onthullend zit hem wellicht in de vele lijstjes, zoals het lijstje met bedpartners van Ray Slijngaard. Wat heeft dit met Eurodance te maken, behalve dat hij de gekende zanger van 2 Unlimited is? Grappig is het verhaal over het ontstaan van The Vengaboys, maar dit is toch bij de doelgroep reeds bekend? Opvallend zijn de kwalitatief slechte foto’s, misschien wel met opzet zo gepubliceerd, want veelal lijken het screenshots van een beeldbuis. Het onderschrift bij de foto’s klopt vaak niet; personen worden verwisseld. Is het boek afgeraffeld? De verhaallijn is soms ver te zoeken, het is rommelig geschreven. En zodra je lekker in een verhaal bent is het af en begint het volgende hoofdstuk. Bij Real to Real en Gala heb je niet eens de kans in het verhaal te komen; er staat eigenlijk niks.    Met YouTube in de aanslag is het leuk deze tijd te herbeleven. Dáár word je enthousiast van, van het boek wat minder."
